customer_id,first_name,last_name,country,Salary,Total_Amount_Wagered,Age,Gender,Bet_Type_Preference,Total_Number_of_Bets,Number_of_Bonuses_Received,Average_Amount_of_Bonuses_Received
1335,Anthony,Hurst,Nigeria,68344,23783,36.0,Male,Keno,80.0,19.0,1741
2489,Jessica,Lewis,Slovakia (Slovak Republic),78540,11183,28.0,Male,Football,57.0,18.0,6055
7001,Shelly,Hart,Barbados,55413,22465,36.0,Male,Bingo,88.0,19.0,3693
7079,Steven,Jones,Bosnia and Herzegovina,38766,10606,26.0,Male,Football,75.0,19.0,3893
8871,John,Blackburn,Colombia,73090,25656,36.0,Male,Cricket,74.0,19.0,9640
2436,Kara,Villarreal,Lesotho,24280,9307,18.0,Female,Cricket,52.0,18.0,2287
3466,Paige,Gray,Austria,98969,11124,18.0,Male,Football,3.0,2.0,2718
1202,Travis,Dawson,Lesotho,65470,16724,33.0,Male,Bingo,79.0,19.0,6268
1205,Timothy,Jensen,Belgium,70096,62795,36.0,Male,Cricket,88.0,19.0,4227
8549,Christopher,Thompson,Israel,36273,17838,29.0,Male,Cricket,77.0,19.0,9468
2692,Brittany,Bradford,Latvia,76835,31452,36.0,Female,Poker,71.0,20.0,1305
5266,Julie,Mclaughlin,Saint Martin,26804,14159,22.0,Male,Cricket,61.0,19.0,4128
6482,Donna,Johnson,Falkland Islands (Malvinas),32459,17839,27.0,Female,Cricket,72.0,19.0,1969
1985,Kristin,Davis,Vietnam,98680,49263,27.0,Male,Cricket,20.0,10.0,3835
4125,Kyle,Charles,Mali,30736,14278,24.0,Female,Cricket,67.0,19.0,9756
7641,Timothy,Bowers,Marshall Islands,32218,15537,26.0,Male,Bingo,70.0,19.0,8715
5393,Anthony,Parker,Fiji,24868,6201,16.0,Male,Poker,51.0,17.0,5495
2082,Lauren,Griffin,Palau,65688,10540,30.0,Male,Poker,75.0,19.0,1112
6637,Henry,Moore,Pitcairn Islands,44557,28143,35.0,Male,Football,89.0,19.0,3547
6984,Brandi,Hamilton,New Caledonia,33235,63858,30.0,Male,Keno,87.0,19.0,9570
9790,Leah,Brown,Comoros,37696,43643,35.0,Male,Tennis,90.0,19.0,3584
8890,Lauren,Peterson,Mali,47151,15349,31.0,Male,Poker,84.0,19.0,3194
2676,Tina,Henry,Romania,36170,23601,31.0,Male,Basketball,80.0,19.0,9707
1467,Mark,Miller,Liberia,65414,20736,35.0,Female,Cricket,81.0,19.0,5364
7901,Randall,Parrish,Guadeloupe,41736,30925,35.0,Female,Cricket,89.0,19.0,9484
1824,James,Torres,Suriname,28761,77200,21.0,Male,Football,79.0,20.0,2753
4349,Timothy,Murray,Iran,40561,27054,34.0,Male,Basketball,86.0,19.0,2198
1077,Joanna,Lewis,Switzerland,19111,5326,12.0,Male,Football,38.0,15.0,6761
8587,Kevin,Smith,Sri Lanka,60634,80277,28.0,Male,Cricket,96.0,18.0,1305
1274,Daniel,Caldwell,Latvia,69337,44817,39.0,Female,Cricket,87.0,19.0,7524
3374,Sarah,Ware,Bulgaria,72043,54372,38.0,Male,Cricket,85.0,19.0,9221
9457,Ryan,Perez,Switzerland,90919,61247,29.0,Male,Basketball,46.0,17.0,6586
7542,Kayla,Mata,Swaziland,48423,19100,33.0,Male,Cricket,86.0,19.0,4701
8801,Kevin,Allen,Moldova,40537,20971,32.0,Male,Football,83.0,19.0,9115
8919,Patricia,Harris,Samoa,96389,49590,29.0,Male,Poker,28.0,13.0,4073
3530,Marie,Cummings,Sri Lanka,62626,18522,34.0,Male,Football,83.0,19.0,8549
5411,Laura,Foster,Kuwait,34039,13005,25.0,Male,Cricket,71.0,19.0,2015
3707,David,Golden,Sierra Leone,26127,14673,22.0,Female,Cricket,60.0,19.0,606
4030,Monica,Campbell,Vanuatu,85285,13236,26.0,Male,Keno,44.0,16.0,1733
4136,Daniel,Holloway,Antarctica (the territory South of 60 deg S),32909,30179,32.0,Male,Poker,79.0,19.0,3331
7788,Brooke,Foster,Namibia,23476,6641,15.0,Male,Poker,49.0,17.0,1099
1274,Daniel,Caldwell,Latvia,27525,97351,4.0,Male,Football,72.0,20.0,6168
9157,Judy,Brooks,Portugal,81470,44409,36.0,Male,Cricket,66.0,20.0,6642
7901,Randall,Parrish,Guadeloupe,53721,69563,34.0,Male,Basketball,100.0,17.0,5373
3200,Bradley,Fields,French Polynesia,21289,3352,12.0,Female,Poker,42.0,16.0,731
9650,Emily,Davis,Maldives,55928,60636,37.0,Female,Basketball,99.0,17.0,3140
4898,Jeffrey,Davis,Guinea-Bissau,41977,11183,27.0,Male,Cricket,78.0,19.0,4922
2749,Timothy,Day,United Arab Emirates,79968,24160,33.0,Male,Football,62.0,19.0,9205
7615,Melinda,Marshall,Korea,38333,42530,36.0,Male,Cricket,90.0,19.0,3486
6168,Joseph,Cunningham,Antigua and Barbuda,24825,9866,18.0,Male,Cricket,54.0,18.0,4651
9020,Gary,Scott,Nigeria,49227,72790,31.0,Female,Tennis,99.0,18.0,7574
6840,Walter,Gregory,Malawi,26682,40175,30.0,Male,Poker,73.0,20.0,618
6952,Robert,Parker,Bahrain,57944,25682,37.0,Male,Cricket,89.0,19.0,3322
8681,Pamela,Barr,Guernsey,32467,37915,33.0,Female,Tennis,81.0,19.0,920
2623,Jennifer,Arnold,Samoa,47862,13336,30.0,Male,Cricket,83.0,19.0,6630
1513,Dawn,Good,Germany,37403,23424,32.0,Male,Poker,81.0,19.0,3299
2972,Tammy,Hughes,Russian Federation,24445,8992,18.0,Male,Cricket,53.0,18.0,3580
2418,Elaine,Allen,Benin,32978,30035,32.0,Male,Basketball,79.0,19.0,4061
4898,Jeffrey,Davis,Guinea-Bissau,34151,16588,27.0,Male,Poker,74.0,19.0,7597
3943,Dylan,Giles,British Virgin Islands,22900,6205,15.0,Male,Cricket,47.0,17.0,8365
1662,James,Rodriguez,South Africa,24841,7504,17.0,Male,Bingo,52.0,18.0,2507
8192,Angela,Houston,Brunei Darussalam,60106,27013,37.0,Female,Poker,89.0,19.0,6638
8375,Anna,Cline,Estonia,41321,13934,29.0,Female,Poker,79.0,19.0,9054
2325,Amy,Allen,Holy See (Vatican City State),74541,29732,37.0,Female,Bingo,74.0,20.0,6637
9798,Matthew,Patel,Bulgaria,50662,16889,33.0,Male,Football,85.0,19.0,1321
1415,Lacey,Young,Gibraltar,24652,8886,18.0,Male,Football,53.0,18.0,2890
5976,Melissa,Mckinney,Mauritania,54053,99890,11.0,Male,Cricket,92.0,19.0,3149
8281,Stephen,Valdez,Jamaica,26546,88324,12.0,Male,Cricket,73.0,20.0,2792
1434,Mark,Fuller,Svalbard & Jan Mayen Islands,58324,18970,34.0,Male,Cricket,85.0,19.0,2371
3288,Mary,Mcneil,Venezuela,92672,19519,26.0,Male,Cricket,28.0,12.0,2350
8890,Lauren,Peterson,Mali,68553,35034,39.0,Female,Football,85.0,19.0,1689
1808,Michelle,Espinoza,Colombia,26333,15039,22.0,Female,Tennis,60.0,19.0,9271
1718,Trevor,Thompson,Holy See (Vatican City State),51604,58068,37.0,Male,Football,100.0,17.0,7964
8271,Kevin,Koch,Saint Lucia,67906,27906,37.0,Male,Football,82.0,19.0,6730
4604,Jeffrey,Johnson,Palestinian Territory,34262,12419,25.0,Male,Basketball,71.0,19.0,2343
3066,Jeffrey,Estrada,Singapore,54498,20417,35.0,Male,Cricket,87.0,19.0,1686
2434,Ebony,Allen,Chad,53501,37098,39.0,Male,Basketball,95.0,18.0,9070
6730,Carrie,Campbell,Eritrea,61695,20427,35.0,Male,Basketball,84.0,19.0,8442
4569,Ashley,Rosario,Ethiopia,61823,35030,39.0,Male,Football,91.0,18.0,7236
4315,Julie,Brown,Myanmar,40587,60658,34.0,Male,Keno,95.0,18.0,2777
5245,Heidi,Henson,Taiwan,21558,8777,16.0,Female,Cricket,46.0,17.0,2110
3466,Paige,Gray,Austria,44808,37670,37.0,Male,Basketball,93.0,18.0,6610
7031,Dylan,Wolf,Bangladesh,22561,8859,16.0,Male,Cricket,49.0,17.0,7079
8397,Connie,Shannon,Poland,83460,16605,29.0,Male,Basketball,50.0,17.0,9636
9798,Matthew,Patel,Bulgaria,24837,6492,16.0,Female,Cricket,52.0,18.0,2190
8584,Stephen,Schultz,Saint Helena,34032,41228,34.0,Female,Cricket,85.0,19.0,8152
7996,Christian,Smith,Macao,40941,66296,32.0,Male,Football,95.0,18.0,5732
3894,James,Mitchell,Zambia,64559,59181,38.0,Male,Tennis,94.0,18.0,3414
9662,Courtney,Washington,Somalia,51249,36325,39.0,Male,Football,95.0,18.0,8038
7673,Bryan,Sparks,Monaco,76130,18950,32.0,Male,Cricket,66.0,19.0,7720
9695,Linda,Jones,United Arab Emirates,35169,38640,34.0,Male,Cricket,85.0,19.0,4837
3447,Nathan,Oconnor,British Virgin Islands,20003,7986,14.0,Female,Cricket,42.0,16.0,1012
2313,Michael,Hensley,Croatia,78545,41309,37.0,Male,Cricket,71.0,20.0,5888
7477,Kyle,Mclaughlin,Chad,43933,59316,35.0,Male,Cricket,97.0,18.0,9080
6535,Angela,Lee,Burundi,49194,65041,35.0,Male,Football,100.0,17.0,1593
9545,Daniel,Raymond,Bermuda,52065,21342,35.0,Male,Cricket,88.0,19.0,2095
2834,Allen,Fry,Samoa,41008,22426,32.0,Male,Cricket,84.0,19.0,5624
8534,Kelly,Gregory,Estonia,59882,46499,40.0,Male,Basketball,96.0,18.0,2845
4818,Tiffany,Brown,Montenegro,17505,7169,12.0,Male,Football,36.0,14.0,2235
6361,Debra,Watkins,Timor-Leste,59884,16746,33.0,Female,Cricket,83.0,19.0,8247
9392,Alexandra,Brown,Syrian Arab Republic,22466,7530,15.0,Female,Poker,47.0,17.0,9682
9768,Brent,Sawyer,Bolivia,69761,63683,36.0,Male,Basketball,89.0,19.0,3724
1781,Tonya,Brown,Eritrea,52569,71678,32.0,Male,Tennis,100.0,17.0,1945
8678,Shannon,Fletcher,Mauritius,19869,8636,14.0,Male,Football,42.0,16.0,8296
7148,Michael,Parker,Papua New Guinea,33250,13706,25.0,Male,Basketball,71.0,19.0,3091
4569,Ashley,Rosario,Ethiopia,29618,19514,26.0,Male,Football,69.0,19.0,9495
6478,Leslie,Walsh,Liechtenstein,34852,85405,18.0,Male,Basketball,87.0,19.0,1375
5775,Tyler,Miller,Sao Tome and Principe,32692,65027,29.0,Male,Cricket,86.0,19.0,6342
6595,Austin,Briggs,Western Sahara,27162,12726,21.0,Male,Keno,60.0,19.0,4475
7449,Scott,Martinez,Dominica,35708,29844,33.0,Male,Football,82.0,19.0,4907
3220,Brian,Salinas,Haiti,35948,56627,33.0,Male,Cricket,90.0,19.0,1981
5646,Emma,Ramsey,Togo,52775,19355,34.0,Male,Football,87.0,19.0,1523
1434,Mark,Fuller,Svalbard & Jan Mayen Islands,25437,34972,28.0,Male,Football,69.0,20.0,6936
5689,Monica,Hudson,Haiti,33651,57853,32.0,Male,Cricket,87.0,19.0,4114
4908,William,Williams,Mali,81352,25744,33.0,Female,Bingo,60.0,19.0,1397
3544,Barry,Taylor,France,46610,31531,37.0,Male,Cricket,92.0,18.0,8821
7675,Arthur,Rivera,Guam,51486,14679,32.0,Male,Cricket,84.0,19.0,2998
7130,Colleen,Greene,Korea,52118,97182,13.0,Male,Cricket,94.0,18.0,1328
8918,Lisa,Powers,Martinique,20477,5877,13.0,Male,Tennis,42.0,16.0,2796
1172,Jennifer,Rosales,San Marino,27433,12235,21.0,Male,Football,60.0,19.0,2760
8587,Kevin,Smith,Sri Lanka,65021,46178,40.0,Male,Cricket,92.0,18.0,7156
2676,Tina,Henry,Romania,23724,8912,17.0,Female,Cricket,51.0,17.0,6500
7120,Amanda,Moran,Ecuador,26239,52179,29.0,Female,Keno,75.0,20.0,2241
9301,Zachary,Everett,Costa Rica,83224,55574,34.0,Male,Cricket,65.0,20.0,6049
9301,Zachary,Everett,Costa Rica,24054,7585,16.0,Male,Basketball,51.0,17.0,997
9781,Gabriel,Anderson,Guadeloupe,35476,74186,26.0,Male,Football,89.0,19.0,5122
1779,Mary,Martinez,Togo,90707,12757,24.0,Male,Football,29.0,12.0,1166
5448,Brandon,Jones,Argentina,26996,15730,23.0,Male,Football,62.0,19.0,6736
4923,Kristopher,Berg,Gabon,89906,12387,24.0,Female,Cricket,31.0,13.0,3404
2871,Katherine,Bishop,Puerto Rico,27121,33155,29.0,Female,Keno,71.0,20.0,5642
7408,Jose,Monroe,Brunei Darussalam,98418,26697,25.0,Male,Football,13.0,7.0,2199
3702,Nicole,Lee,Niger,75235,21357,34.0,Male,Cricket,69.0,19.0,4505
2783,Jeffrey,Bass,Singapore,62063,37668,40.0,Male,Cricket,92.0,18.0,6566
1153,Cameron,Jones,Cayman Islands,24592,7750,17.0,Female,Cricket,52.0,18.0,474
9768,Brent,Sawyer,Bolivia,69715,70288,33.0,Female,Basketball,89.0,19.0,5807
7408,Jose,Monroe,Brunei Darussalam,19186,7378,13.0,Male,Cricket,40.0,15.0,3185
5156,Karen,Garner,Senegal,63086,11010,30.0,Female,Cricket,78.0,19.0,5902
1662,James,Rodriguez,South Africa,19473,7063,13.0,Male,Keno,40.0,15.0,6620
1718,Trevor,Thompson,Holy See (Vatican City State),22550,4987,14.0,Female,Cricket,46.0,17.0,2449
6337,Antonio,Fisher,Eritrea,40724,49171,36.0,Male,Cricket,94.0,18.0,5337
6730,Carrie,Campbell,Eritrea,26784,82568,16.0,Male,Cricket,75.0,20.0,1455
6663,Timothy,Allen,Montserrat,31782,15403,25.0,Female,Keno,70.0,19.0,3744
5805,Debra,Galvan,United Arab Emirates,67724,12896,31.0,Male,Basketball,74.0,19.0,6141
3374,Sarah,Ware,Bulgaria,88262,35775,33.0,Male,Tennis,48.0,17.0,495
3273,Tyler,Nichols,Northern Mariana Islands,20902,9746,16.0,Female,Esports,46.0,17.0,1192
9851,Adam,Orozco,Austria,54230,81610,27.0,Male,Cricket,98.0,18.0,3524
1799,Tamara,Palmer,San Marino,17761,9685,13.0,Male,Poker,38.0,15.0,2968
1274,Daniel,Caldwell,Latvia,34007,85342,18.0,Female,Cricket,86.0,19.0,370
8394,Robert,Carroll,Timor-Leste,54789,94540,16.0,Male,Cricket,94.0,18.0,6726
6984,Brandi,Hamilton,New Caledonia,73576,10107,28.0,Male,Cricket,65.0,19.0,762
4687,Christopher,Wagner,Qatar,61822,15742,33.0,Male,Cricket,81.0,19.0,5890
7433,Annette,Allen,Malta,46174,56221,37.0,Female,Football,98.0,18.0,1843
7788,Brooke,Foster,Namibia,49612,17342,33.0,Male,Keno,86.0,19.0,3598
3796,Nichole,Johnson,Iraq,49298,22085,35.0,Male,Cricket,88.0,19.0,4587
5785,John,Pollard,Congo,32428,46096,33.0,Male,Basketball,84.0,19.0,3032
7996,Christian,Smith,Macao,21848,8754,16.0,Male,Cricket,47.0,17.0,8107
3223,Victoria,Blanchard,Kyrgyz Republic,37010,38801,35.0,Female,Cricket,87.0,19.0,9781
1171,Sherry,Bean,Bulgaria,30246,12185,23.0,Female,Poker,65.0,19.0,3363
2843,Amy,Walters,Somalia,28964,36383,31.0,Male,Cricket,75.0,20.0,330
7834,Tiffany,Woods,Indonesia,26684,87993,12.0,Male,Esports,73.0,20.0,8463
4958,Lori,Jackson,Korea,76412,30911,36.0,Male,Basketball,71.0,20.0,787
6394,Matthew,Durham,Iran,25606,30602,28.0,Male,Cricket,67.0,19.0,5959
8534,Kelly,Gregory,Estonia,43173,53935,36.0,Male,Basketball,96.0,18.0,7966
1513,Dawn,Good,Germany,43481,27449,35.0,Male,Keno,88.0,19.0,6468
9633,Edward,Welch,Poland,41442,12551,28.0,Male,Cricket,79.0,19.0,6554
1241,Kenneth,Jones,Djibouti,43180,83552,23.0,Female,Tennis,95.0,18.0,1614
5135,Kevin,Hernandez,Portugal,39705,52919,35.0,Male,Football,93.0,18.0,9924
3064,Denise,Fitzpatrick,Gabon,73540,86347,22.0,Female,Basketball,81.0,20.0,3148
9259,Melanie,Rivera,South Georgia and the South Sandwich Islands,69430,17210,33.0,Male,Football,75.0,19.0,2025
3830,Alicia,Martin,Switzerland,20358,3401,11.0,Male,Bingo,40.0,15.0,1310
9545,Daniel,Raymond,Bermuda,21440,9159,16.0,Female,Football,46.0,17.0,3349
3468,Matthew,Valdez,British Indian Ocean Territory (Chagos Archipelago),15678,5455,9.0,Female,Basketball,30.0,13.0,8233
5920,Travis,Quinn,Ukraine,24204,6546,16.0,Male,Basketball,50.0,17.0,9350
1202,Travis,Dawson,Lesotho,56275,56587,38.0,Male,Football,99.0,17.0,5979
1188,Anthony,Turner,French Polynesia,90750,11859,23.0,Male,Cricket,28.0,12.0,6716
9841,Dylan,Mitchell,Qatar,60875,21661,36.0,Male,Poker,86.0,19.0,1149
6193,Kenneth,Williams,Fiji,63534,41330,40.0,Male,Cricket,92.0,18.0,5561
6456,Paige,Fuentes,Belgium,33112,15902,26.0,Male,Football,72.0,19.0,7894
7592,Donna,Santiago,Uzbekistan,24436,8621,17.0,Male,Keno,52.0,18.0,5531
1177,Jennifer,Phillips,Norfolk Island,27841,46784,31.0,Male,Basketball,77.0,20.0,1350
3900,Michelle,Soto,New Caledonia,45293,11057,28.0,Male,Cricket,80.0,19.0,2139
3815,Dakota,Adams,Bolivia,22690,9925,17.0,Male,Cricket,50.0,17.0,3479
5805,Debra,Galvan,United Arab Emirates,28306,64370,27.0,Male,Cricket,79.0,20.0,709
5228,Nicole,Ferrell,Antarctica (the territory South of 60 deg S),68314,25798,37.0,Female,Cricket,81.0,19.0,8330
4966,Steven,Pennington,Niger,26027,35049,29.0,Male,Basketball,70.0,20.0,5899
3423,David,Roberts,Saint Kitts and Nevis,30289,34713,31.0,Female,Cricket,77.0,20.0,3154
5099,Jennifer,Thomas,Lithuania,49165,18594,33.0,Female,Football,86.0,19.0,1793
2930,Ryan,Patterson,Palau,44984,18796,32.0,Male,Cricket,85.0,19.0,7925
2094,Melissa,Gonzales,Azerbaijan,80046,46159,37.0,Male,Football,70.0,20.0,1253
5976,Melissa,Mckinney,Mauritania,63508,16607,33.0,Female,Poker,81.0,19.0,787
4753,Chloe,Hernandez,Ecuador,71681,54601,38.0,Male,Cricket,86.0,19.0,4211
5372,Joseph,Owens,Antigua and Barbuda,44095,36562,37.0,Male,Keno,93.0,18.0,601
5253,Tara,Jefferson,American Samoa,27869,16085,24.0,Male,Football,64.0,19.0,2971
4919,Jimmy,Lamb,Kenya,23472,8919,17.0,Male,Football,51.0,17.0,5461
8048,Jason,Dorsey,Bhutan,23343,7834,16.0,Male,Basketball,50.0,17.0,1887
6763,Elizabeth,Ibarra,Qatar,62285,12087,31.0,Male,Cricket,79.0,19.0,3797
3621,Jimmy,Harrington,Norfolk Island,74175,13448,30.0,Male,Football,66.0,19.0,3036
2809,Jeffery,Jordan,Norway,66348,10206,29.0,Male,Cricket,74.0,19.0,3677
3029,Joyce,May,Falkland Islands (Malvinas),40075,13671,28.0,Male,Keno,78.0,19.0,275
4698,Keith,Cline,South Africa,22442,9709,17.0,Male,Cricket,49.0,17.0,9932
7788,Brooke,Foster,Namibia,44080,13314,29.0,Male,Keno,81.0,19.0,7447
2325,Amy,Allen,Holy See (Vatican City State),21823,8244,15.0,Male,Football,47.0,17.0,428
5562,Howard,Young,Lithuania,30308,25567,29.0,Male,Football,73.0,19.0,8946
1929,Jordan,Nielsen,Taiwan,87303,68604,28.0,Male,Cricket,55.0,19.0,6355
1716,Isabel,Frye,Palau,76474,51264,37.0,Male,Horse Racing,77.0,20.0,4204
6468,Amy,Berry,Malawi,75214,48526,38.0,Male,Tennis,79.0,20.0,7343
4295,Richard,Hernandez,Netherlands Antilles,84714,10297,25.0,Female,Keno,43.0,16.0,2294
5396,Allison,James,Iraq,68131,31459,38.0,Female,Tennis,84.0,19.0,688
5165,Christina,Simon,Guatemala,24051,5368,15.0,Male,Basketball,49.0,17.0,3692
6259,Vicki,Nelson,Congo,43572,49211,37.0,Female,Cricket,96.0,18.0,5038
6237,David,Carson,Namibia,39954,22033,32.0,Male,Tennis,83.0,19.0,4285
7780,Danielle,Palmer,Norfolk Island,46774,12833,30.0,Female,Cricket,82.0,19.0,3016
2428,Kyle,Johnson,Pakistan,28013,54037,30.0,Male,Cricket,78.0,20.0,7794
2489,Jessica,Lewis,Slovakia (Slovak Republic),43285,36113,37.0,Male,Cricket,92.0,18.0,5914
7737,Amber,Kelly,Antigua and Barbuda,44584,17971,32.0,Male,Tennis,84.0,19.0,3123
4543,Anna,Miller,Somalia,27998,63716,27.0,Male,Blackjack,79.0,20.0,4838
7190,Margaret,Warren,Portugal,84289,16852,29.0,Male,Keno,48.0,17.0,6591
5689,Monica,Hudson,Haiti,37094,51975,35.0,Male,Basketball,91.0,19.0,6345
7519,Ashley,Allen,Paraguay,45403,81695,25.0,Male,Basketball,97.0,18.0,4895
8222,Dylan,Johnson,Tonga,88019,68967,28.0,Male,Cricket,53.0,19.0,3367
9352,Shawn,Porter,Korea,87464,53807,33.0,Female,Cricket,54.0,19.0,268
1156,Elizabeth,Nelson,Finland,30913,17355,26.0,Male,Cricket,69.0,19.0,5929
3570,Jaclyn,Kennedy,Hungary,76762,18316,32.0,Female,Football,65.0,19.0,6721
7350,Eileen,Jacobs,Puerto Rico,42539,17603,31.0,Male,Cricket,83.0,19.0,5511
7604,Sheila,Tran,Haiti,22661,6269,15.0,Female,Poker,47.0,17.0,3873
2082,Lauren,Griffin,Palau,23661,8669,17.0,Male,Cricket,51.0,17.0,910
4206,Justin,Gaines,Saint Martin,22688,9722,17.0,Male,Poker,49.0,17.0,1849
2428,Kyle,Johnson,Pakistan,61185,53400,39.0,Female,Cricket,96.0,18.0,3955
7433,Annette,Allen,Malta,48373,20751,34.0,Female,Cricket,87.0,19.0,6757
6517,Frank,Simmons,Reunion,50076,69790,33.0,Female,Cricket,100.0,17.0,3258
9851,Adam,Orozco,Austria,73533,50187,38.0,Male,Cricket,82.0,19.0,7891
9416,Alexandra,Turner,Costa Rica,68664,10208,29.0,Female,Tennis,71.0,19.0,8846
9875,Adam,Ellis,Portugal,20829,8476,15.0,Male,Basketball,45.0,16.0,7453
7687,Michael,Hart,New Caledonia,59546,20842,35.0,Female,Cricket,86.0,19.0,2865
6589,Tanya,Mcmillan,Morocco,24824,3561,14.0,Female,Cricket,49.0,17.0,7432
2024,Tina,Ochoa,Dominican Republic,73407,36394,38.0,Male,Football,79.0,19.0,7407
9673,Gina,Perkins,Guam,29700,17579,25.0,Male,Football,68.0,19.0,2732
5266,Julie,Mclaughlin,Saint Martin,42729,11355,28.0,Female,Poker,79.0,19.0,8040
9762,Jesse,Grant,South Africa,82403,26676,33.0,Female,Keno,58.0,19.0,3472
9625,Kelsey,Warner,Paraguay,59978,44055,40.0,Male,Tennis,95.0,18.0,3752
5248,Andrew,Carter,Myanmar,26725,19826,25.0,Male,Cricket,64.0,19.0,8281
8534,Kelly,Gregory,Estonia,26351,26873,27.0,Male,Basketball,67.0,19.0,3938
2815,Paul,Richardson,Iraq,39007,16506,29.0,Female,Keno,79.0,19.0,5621
1957,Brooke,Fields,Italy,70751,28899,37.0,Male,Poker,79.0,19.0,8490
5516,Bryan,King,Belarus,77465,24654,34.0,Male,Poker,67.0,19.0,9727
1252,Anne,Gray,Netherlands Antilles,30046,59825,30.0,Male,Cricket,82.0,20.0,7090
2680,Ethan,Hansen,Jersey,39887,11672,27.0,Female,Poker,77.0,19.0,8223
6834,Megan,Cohen,Senegal,29538,10650,22.0,Male,Cricket,63.0,19.0,2135
5165,David,Gonzalez,Bangladesh,78253,15493,30.0,Male,Cricket,60.0,19.0,7568
5372,Samantha,Patton,Venezuela,64596,29798,38.0,Male,Basketball,87.0,19.0,5401
3395,Sheila,Randolph,Zambia,49872,50325,39.0,Male,Cricket,98.0,18.0,3038
6169,Douglas,Williams,Turkey,42230,27735,35.0,Female,Cricket,88.0,19.0,7038
7780,Danielle,Palmer,Norfolk Island,25950,12105,20.0,Male,Keno,58.0,18.0,1249
2833,Marcus,Lewis,Rwanda,13795,2793,6.0,Male,Cricket,23.0,10.0,394
3200,Bradley,Fields,French Polynesia,13909,8962,10.0,Female,Keno,27.0,12.0,5173
3828,Ronald,Bowman,Haiti,20077,6325,13.0,Female,Cricket,41.0,16.0,3274
9136,Emma,Torres,Bangladesh,25495,23460,25.0,Male,Basketball,63.0,19.0,3469
3250,Jeanne,Chambers,Saudi Arabia,72692,41405,39.0,Male,Poker,81.0,19.0,2277
8222,Dylan,Johnson,Tonga,23654,7939,16.0,Female,Cricket,50.0,17.0,1631
7119,Tracey,Johnson,North Macedonia,82873,76662,26.0,Female,Keno,65.0,20.0,3581
9136,Emma,Torres,Bangladesh,81206,28023,34.0,Male,Football,61.0,19.0,8882
4687,Christopher,Wagner,Qatar,45505,16520,31.0,Male,Cricket,84.0,19.0,6980
1312,Zachary,Simpson,Japan,40518,46289,36.0,Male,Cricket,93.0,18.0,2591
5946,Albert,Keller,Barbados,37720,18531,30.0,Female,Cricket,79.0,19.0,5045
1494,James,Smith,Norway,36703,23784,31.0,Male,Basketball,81.0,19.0,4596
6834,Megan,Cohen,Senegal,62194,71719,33.0,Female,Cricket,96.0,18.0,251
7155,Stephanie,Ray,Mongolia,38945,10955,26.0,Male,Cricket,75.0,19.0,3861
4398,Adam,Gonzalez,Comoros,82935,18722,30.0,Female,Cricket,52.0,18.0,6610
8226,Nancy,Glenn,Pitcairn Islands,76877,19049,32.0,Male,Basketball,65.0,19.0,3515
5098,Amber,Johnson,Antarctica (the territory South of 60 deg S),59316,26974,37.0,Male,Poker,89.0,19.0,5940
8549,Christopher,Thompson,Israel,23005,2103,12.0,Male,Cricket,45.0,16.0,8794
2850,Tammy,Jefferson,Morocco,48456,34813,38.0,Female,Football,94.0,18.0,9234
2428,Kyle,Johnson,Pakistan,33009,62419,30.0,Female,Cricket,87.0,19.0,4452
3815,Dakota,Adams,Bolivia,54935,91323,19.0,Female,Cricket,95.0,18.0,7550
3734,Jason,George,Lebanon,70694,14332,31.0,Male,Poker,72.0,19.0,2475
1177,Jennifer,Phillips,Norfolk Island,28082,13048,22.0,Female,Football,62.0,19.0,3037
8938,Adam,Montoya,Cameroon,55785,25586,37.0,Male,Cricket,90.0,18.0,9398
9059,Charles,Huff,Northern Mariana Islands,48082,81514,26.0,Male,Poker,98.0,18.0,7733
8606,Dustin,Torres,Rwanda,27721,24071,27.0,Male,Cricket,68.0,19.0,487
8488,Mary,Ortega,Senegal,21828,7357,15.0,Male,Basketball,46.0,17.0,7335
5646,Emma,Ramsey,Togo,20438,9023,15.0,Female,Blackjack,44.0,16.0,2575
4753,Chloe,Hernandez,Ecuador,42414,44834,37.0,Female,Football,94.0,18.0,1931
6169,Douglas,Williams,Turkey,97257,10089,18.0,Female,Basketball,8.0,4.0,6234
2833,Marcus,Lewis,Rwanda,20969,6646,14.0,Male,Football,44.0,16.0,8592
3996,Lauren,Butler,Lithuania,48665,11522,29.0,Female,Football,82.0,19.0,9185
8983,Alice,Williams,Saudi Arabia,58747,81543,27.0,Male,Basketball,97.0,18.0,6597
3815,Dakota,Adams,Bolivia,26677,32522,29.0,Female,Football,70.0,20.0,3862
1153,Cameron,Jones,Cayman Islands,49120,10773,29.0,Male,Cricket,81.0,19.0,559
7711,David,Ramirez,Norfolk Island,42133,77314,27.0,Male,Tennis,95.0,18.0,2168
4908,William,Williams,Mali,29303,20703,27.0,Male,Cricket,69.0,19.0,8631
2439,John,Wells,Belgium,92265,13466,23.0,Female,Football,25.0,11.0,7284
1988,Jon,Harris,Latvia,56041,29932,38.0,Male,Basketball,92.0,18.0,7213
2871,Katherine,Bishop,Puerto Rico,91075,24541,29.0,Male,Cricket,35.0,14.0,2395
7155,Stephanie,Ray,Mongolia,55634,25064,37.0,Female,Football,90.0,18.0,8027
